Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,12/8/2019 6:06:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,101°,40°,-104°
SUM,12/8/2019 6:21:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,98°,40°,-104°
SUM,12/8/2019 6:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,12/8/2019 6:51:14 AM,,0.0,0.5,0.000,0.00,0.96,0.00,93°,40°,-104°
SUM,12/8/2019 7:06:14 AM,,0.0,2.8,0.000,0.00,0.96,0.00,91°,40°,-104°
SUM,12/8/2019 7:21:14 AM,,0.0,9.2,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,12/8/2019 7:36:14 AM,,0.0,23.4,0.000,0.00,0.96,0.00,86°,40°,-104°
SUM,12/8/2019 7:51:14 AM,,0.0,49.4,0.000,0.00,0.96,0.00,83°,40°,-104°
SUM,12/8/2019 8:06:14 AM,,0.0,60.4,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,12/8/2019 8:21:14 AM,,0.0,86.8,0.000,0.00,0.96,0.00,79°,40°,-104°
SUM,12/8/2019 8:36:14 AM,,0.0,121.2,0.000,0.00,0.96,0.00,77°,40°,-104°
SUM,12/8/2019 8:51:14 AM,,0.0,127.0,0.000,0.00,0.96,0.00,75°,40°,-104°
SUM,12/8/2019 9:06:14 AM,,0.0,144.0,0.000,0.00,0.96,0.00,73°,40°,-104°
SUM,12/8/2019 9:21:14 AM,,0.0,157.7,0.000,0.00,0.96,0.00,71°,40°,-104°
SUM,12/8/2019 9:36:14 AM,,0.0,149.6,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,12/8/2019 9:51:14 AM,,0.0,223.1,0.000,0.00,0.96,0.00,68°,40°,-104°
SUM,12/8/2019 10:06:14 AM,,0.0,463.4,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,12/8/2019 10:21:14 AM,,0.0,505.8,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,12/8/2019 10:36:14 AM,,0.0,580.1,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,12/8/2019 10:51:14 AM,,0.0,620.7,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/8/2019 11:06:14 AM,,0.0,647.7,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/8/2019 11:21:14 AM,,0.0,677.7,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/8/2019 11:36:14 AM,,0.0,734.0,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/8/2019 11:51:14 AM,,0.0,746.7,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/8/2019 12:06:14 PM,,0.0,736.2,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/8/2019 12:21:14 PM,,0.0,682.1,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/8/2019 12:36:14 PM,,0.0,650.0,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/8/2019 12:51:14 PM,,0.0,622.2,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/8/2019 1:06:14 PM,,0.0,584.3,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,12/8/2019 1:21:14 PM,,0.0,558.3,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,12/8/2019 1:36:14 PM,,0.0,547.5,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,12/8/2019 1:51:14 PM,,0.0,310.5,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,12/8/2019 2:06:14 PM,,0.0,509.8,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,12/8/2019 2:21:14 PM,,0.0,80.5,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,12/8/2019 2:36:14 PM,,0.0,92.9,0.000,0.00,0.96,0.00,74°,40°,-104°
SUM,12/8/2019 2:51:14 PM,,0.0,80.1,0.000,0.00,0.96,0.00,76°,40°,-104°
SUM,12/8/2019 3:06:14 PM,,0.0,77.1,0.000,0.00,0.96,0.00,78°,40°,-104°
SUM,12/8/2019 3:21:14 PM,,0.0,75.6,0.000,0.00,0.96,0.00,80°,40°,-104°
SUM,12/8/2019 3:36:14 PM,,0.0,74.9,0.000,0.00,0.96,0.00,82°,40°,-104°
SUM,12/8/2019 3:51:14 PM,,0.0,35.8,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,12/8/2019 4:06:14 PM,,0.0,17.9,0.000,0.00,0.96,0.00,87°,40°,-104°
SUM,12/8/2019 4:21:14 PM,,0.0,4.8,0.000,0.00,0.96,0.00,89°,40°,-104°
SUM,12/8/2019 4:36:14 PM,,0.0,1.0,0.000,0.00,0.96,0.00,92°,40°,-104°
SUM,12/8/2019 4:51:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,94°,40°,-104°
SUM,12/8/2019 5:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,97°,40°,-104°
SUM,12/8/2019 5:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,12/8/2019 5:36:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,102°,40°,-104°
SUM,12/8/2019 5:51:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,105°,40°,-104°
SUM,12/8/2019 6:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,108°,40°,-104°
SUM,12/8/2019 6:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,12/8/2019 6:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,113°,40°,-104°
SUM,12/8/2019 6:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,116°,40°,-104°
SUM,12/8/2019 7:06:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,119°,40°,-104°
SUM,12/8/2019 7:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,122°,40°,-104°
SUM,12/8/2019 7:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,125°,40°,-104°
SUM,12/8/2019 7:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,128°,40°,-104°
SUM,12/8/2019 8:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,12/8/2019 8:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,133°,40°,-104°
SUM,12/8/2019 8:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,136°,40°,-104°
SUM,12/8/2019 8:51:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,139°,40°,-104°
SUM,12/8/2019 9:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,142°,40°,-104°
SUM,12/8/2019 9:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,144°,40°,-104°
SUM,12/8/2019 9:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,147°,40°,-104°
SUM,12/8/2019 9:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,150°,40°,-104°
SUM,12/8/2019 10:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,152°,40°,-104°
SUM,12/8/2019 10:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,155°,40°,-104°
SUM,12/8/2019 10:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,157°,40°,-104°
SUM,12/8/2019 10:51:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,12/8/2019 11:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,12/8/2019 11:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,162°,40°,-104°
SUM,12/8/2019 11:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,162°,40°,-104°
SUM,12/8/2019 11:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,163°,40°,-104°
SUM,12/9/2019 12:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,162°,40°,-104°
SUM,12/9/2019 12:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,161°,40°,-104°
SUM,12/9/2019 12:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,12/9/2019 12:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,158°,40°,-104°
SUM,12/9/2019 1:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,156°,40°,-104°
SUM,12/9/2019 1:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,154°,40°,-104°
SUM,12/9/2019 1:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,151°,40°,-104°
SUM,12/9/2019 1:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,149°,40°,-104°
SUM,12/9/2019 2:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,146°,40°,-104°
SUM,12/9/2019 2:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,144°,40°,-104°
SUM,12/9/2019 2:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,141°,40°,-104°
SUM,12/9/2019 2:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,138°,40°,-104°
SUM,12/9/2019 3:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,135°,40°,-104°
SUM,12/9/2019 3:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,132°,40°,-104°
SUM,12/9/2019 3:36:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,129°,40°,-104°
SUM,12/9/2019 3:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,126°,40°,-104°
SUM,12/9/2019 4:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,124°,40°,-104°
SUM,12/9/2019 4:21:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,121°,40°,-104°
SUM,12/9/2019 4:36:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,118°,40°,-104°
SUM,12/9/2019 4:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,115°,40°,-104°
SUM,12/9/2019 5:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,112°,40°,-104°
SUM,12/9/2019 5:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,109°,40°,-104°
SUM,12/9/2019 5:36:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,12/9/2019 5:51:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,104°,40°,-104°
SUM,12/9/2019 6:06:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,101°,40°,-104°
SUM,12/9/2019 6:21:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,12/9/2019 6:36:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,12/9/2019 6:51:14 AM,,0.0,0.9,0.000,0.00,0.96,0.00,93°,40°,-104°
SUM,12/9/2019 7:06:14 AM,,0.0,5.2,0.000,0.00,0.96,0.00,91°,40°,-104°
SUM,12/9/2019 7:21:14 AM,,0.0,15.6,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,12/9/2019 7:36:14 AM,,0.0,52.6,0.000,0.00,0.96,0.00,86°,40°,-104°
SUM,12/9/2019 7:51:14 AM,,0.0,90.2,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,12/9/2019 8:06:14 AM,,0.0,67.4,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,12/9/2019 8:21:14 AM,,0.0,102.4,0.000,0.00,0.96,0.00,79°,40°,-104°
SUM,12/9/2019 8:36:14 AM,,0.0,249.9,0.000,0.00,0.96,0.00,77°,40°,-104°
SUM,12/9/2019 8:51:14 AM,,0.0,273.7,0.000,0.00,0.96,0.00,75°,40°,-104°
SUM,12/9/2019 9:06:14 AM,,0.0,301.4,0.000,0.00,0.96,0.00,73°,40°,-104°
SUM,12/9/2019 9:21:14 AM,,0.0,331.4,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,12/9/2019 9:36:14 AM,,0.0,312.8,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,12/9/2019 9:51:14 AM,,0.0,395.2,0.000,0.00,0.96,0.00,68°,40°,-104°
SUM,12/9/2019 10:06:14 AM,,0.0,502.3,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,12/9/2019 10:21:14 AM,,0.0,574.4,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,12/9/2019 10:36:14 AM,,0.0,179.0,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,12/9/2019 10:51:14 AM,,0.0,190.7,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/9/2019 11:06:14 AM,,0.0,293.7,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/9/2019 11:21:14 AM,,0.0,205.1,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/9/2019 11:36:14 AM,,0.0,253.5,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/9/2019 11:51:14 AM,,0.0,140.4,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/9/2019 12:06:14 PM,,0.0,173.7,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/9/2019 12:21:14 PM,,0.0,221.1,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/9/2019 12:36:14 PM,,0.0,214.6,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/9/2019 12:51:14 PM,,0.0,151.6,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/9/2019 1:06:14 PM,,0.0,160.2,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,12/9/2019 1:21:14 PM,,0.0,144.2,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,12/9/2019 1:36:14 PM,,0.0,516.0,0.000,0.00,0.96,0.00,68°,40°,-104°
SUM,12/9/2019 1:51:14 PM,,0.0,589.3,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,12/9/2019 2:06:14 PM,,0.0,597.0,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,12/9/2019 2:21:14 PM,,0.0,504.8,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,12/9/2019 2:36:14 PM,,0.0,290.7,0.000,0.00,0.96,0.00,74°,40°,-104°
SUM,12/9/2019 2:51:14 PM,,0.0,346.9,0.000,0.00,0.96,0.00,76°,40°,-104°
SUM,12/9/2019 3:06:14 PM,,0.0,219.2,0.000,0.00,0.96,0.00,78°,40°,-104°
SUM,12/9/2019 3:21:14 PM,,0.0,155.9,0.000,0.00,0.96,0.00,80°,40°,-104°
SUM,12/9/2019 3:36:14 PM,,0.0,110.1,0.000,0.00,0.96,0.00,82°,40°,-104°
SUM,12/9/2019 3:51:14 PM,,0.0,39.6,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,12/9/2019 4:06:14 PM,,0.0,21.2,0.000,0.00,0.96,0.00,87°,40°,-104°
SUM,12/9/2019 4:21:14 PM,,0.0,9.1,0.000,0.00,0.96,0.00,89°,40°,-104°
SUM,12/9/2019 4:36:14 PM,,0.0,2.1,0.000,0.00,0.96,0.00,92°,40°,-104°
SUM,12/9/2019 4:51:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,94°,40°,-104°
SUM,12/9/2019 5:06:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,97°,40°,-104°
SUM,12/9/2019 5:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,12/9/2019 5:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,102°,40°,-104°
SUM,12/9/2019 5:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,105°,40°,-104°
SUM,12/9/2019 6:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,108°,40°,-104°
SUM,12/9/2019 6:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,12/9/2019 6:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,113°,40°,-104°
SUM,12/9/2019 6:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,116°,40°,-104°
SUM,12/9/2019 7:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,119°,40°,-104°
SUM,12/9/2019 7:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,122°,40°,-104°
SUM,12/9/2019 7:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,125°,40°,-104°
SUM,12/9/2019 7:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,127°,40°,-104°
SUM,12/9/2019 8:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,12/9/2019 8:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,133°,40°,-104°
SUM,12/9/2019 8:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,136°,40°,-104°
SUM,12/9/2019 8:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,139°,40°,-104°
SUM,12/9/2019 9:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,142°,40°,-104°
SUM,12/9/2019 9:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,144°,40°,-104°
SUM,12/9/2019 9:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,147°,40°,-104°
SUM,12/9/2019 9:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,150°,40°,-104°
SUM,12/9/2019 10:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,152°,40°,-104°
SUM,12/9/2019 10:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,155°,40°,-104°
SUM,12/9/2019 10:36:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,157°,40°,-104°
SUM,12/9/2019 10:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,12/9/2019 11:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,161°,40°,-104°
SUM,12/9/2019 11:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,162°,40°,-104°
SUM,12/9/2019 11:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,163°,40°,-104°
SUM,12/9/2019 11:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,163°,40°,-104°
SUM,12/10/2019 12:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,162°,40°,-104°
SUM,12/10/2019 12:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,162°,40°,-104°
SUM,12/10/2019 12:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,12/10/2019 12:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,158°,40°,-104°
SUM,12/10/2019 1:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,156°,40°,-104°
SUM,12/10/2019 1:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,154°,40°,-104°
SUM,12/10/2019 1:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,152°,40°,-104°
SUM,12/10/2019 1:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,149°,40°,-104°
SUM,12/10/2019 2:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,146°,40°,-104°
SUM,12/10/2019 2:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,144°,40°,-104°
SUM,12/10/2019 2:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,141°,40°,-104°
SUM,12/10/2019 2:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,138°,40°,-104°
SUM,12/10/2019 3:06:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,135°,40°,-104°
SUM,12/10/2019 3:21:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,132°,40°,-104°
SUM,12/10/2019 3:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,12/10/2019 3:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,127°,40°,-104°
SUM,12/10/2019 4:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,124°,40°,-104°
SUM,12/10/2019 4:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,121°,40°,-104°
SUM,12/10/2019 4:36:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,118°,40°,-104°
SUM,12/10/2019 4:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,115°,40°,-104°
SUM,12/10/2019 5:06:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,112°,40°,-104°
SUM,12/10/2019 5:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,12/10/2019 5:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,12/10/2019 5:51:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,104°,40°,-104°
SUM,12/10/2019 6:06:14 AM,,0.0,0.1,0.000,0.00,0.96,0.00,101°,40°,-104°
SUM,12/10/2019 6:21:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,12/10/2019 6:36:14 AM,,0.0,0.0,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,12/10/2019 6:51:14 AM,,0.0,0.6,0.000,0.00,0.96,0.00,93°,40°,-104°
SUM,12/10/2019 7:06:14 AM,,0.0,5.1,0.000,0.00,0.96,0.00,91°,40°,-104°
SUM,12/10/2019 7:21:14 AM,,0.0,18.5,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,12/10/2019 7:36:14 AM,,0.0,45.7,0.000,0.00,0.96,0.00,86°,40°,-104°
SUM,12/10/2019 7:51:14 AM,,0.0,82.3,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,12/10/2019 8:06:14 AM,,0.0,119.4,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,12/10/2019 8:21:14 AM,,0.0,145.2,0.000,0.00,0.96,0.00,79°,40°,-104°
SUM,12/10/2019 8:36:14 AM,,0.0,182.4,0.000,0.00,0.96,0.00,77°,40°,-104°
SUM,12/10/2019 8:51:14 AM,,0.0,258.7,0.000,0.00,0.96,0.00,75°,40°,-104°
SUM,12/10/2019 9:06:14 AM,,0.0,223.2,0.000,0.00,0.96,0.00,73°,40°,-104°
SUM,12/10/2019 9:21:14 AM,,0.0,295.3,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,12/10/2019 9:36:14 AM,,0.0,266.4,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,12/10/2019 9:51:14 AM,,0.0,305.2,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,12/10/2019 10:06:14 AM,,0.0,395.2,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,12/10/2019 10:21:14 AM,,0.0,476.4,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,12/10/2019 10:36:14 AM,,0.0,554.9,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,12/10/2019 10:51:14 AM,,0.0,542.8,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/10/2019 11:06:14 AM,,0.0,611.5,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/10/2019 11:21:14 AM,,0.0,324.5,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/10/2019 11:36:14 AM,,0.0,457.9,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/10/2019 11:51:14 AM,,0.0,437.2,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/10/2019 12:06:14 PM,,0.0,559.8,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/10/2019 12:21:14 PM,,0.0,309.8,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,12/10/2019 12:36:14 PM,,0.0,646.7,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/10/2019 12:51:14 PM,,0.0,421.2,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,12/10/2019 1:06:14 PM,,0.0,342.6,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,12/10/2019 1:21:14 PM,,0.0,290.8,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,12/10/2019 1:36:14 PM,,0.0,263.5,0.000,0.00,0.96,0.00,68°,40°,-104°
SUM,12/10/2019 1:51:14 PM,,0.0,279.8,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,12/10/2019 2:06:14 PM,,0.0,443.4,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,12/10/2019 2:21:14 PM,,0.0,381.6,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,12/10/2019 2:36:14 PM,,0.0,439.1,0.000,0.00,0.96,0.00,74°,40°,-104°
SUM,12/10/2019 2:51:14 PM,,0.0,317.9,0.000,0.00,0.96,0.00,76°,40°,-104°
SUM,12/10/2019 3:06:14 PM,,0.0,258.2,0.000,0.00,0.96,0.00,78°,40°,-104°
SUM,12/10/2019 3:21:14 PM,,0.0,236.7,0.000,0.00,0.96,0.00,80°,40°,-104°
SUM,12/10/2019 3:36:14 PM,,0.0,116.1,0.000,0.00,0.96,0.00,82°,40°,-104°
SUM,12/10/2019 3:51:14 PM,,0.0,57.5,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,12/10/2019 4:06:14 PM,,0.0,27.5,0.000,0.00,0.96,0.00,87°,40°,-104°
SUM,12/10/2019 4:21:14 PM,,0.0,8.3,0.000,0.00,0.96,0.00,89°,40°,-104°
SUM,12/10/2019 4:36:14 PM,,0.0,1.9,0.000,0.00,0.96,0.00,92°,40°,-104°
SUM,12/10/2019 4:51:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,94°,40°,-104°
SUM,12/10/2019 5:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,97°,40°,-104°
SUM,12/10/2019 5:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,12/10/2019 5:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,102°,40°,-104°
SUM,12/10/2019 5:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,105°,40°,-104°
SUM,12/10/2019 6:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,108°,40°,-104°
SUM,12/10/2019 6:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,12/10/2019 6:36:14 PM,,0.0,0.1,0.000,0.00,0.96,0.00,113°,40°,-104°
SUM,12/10/2019 6:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,116°,40°,-104°
SUM,12/10/2019 7:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,119°,40°,-104°
SUM,12/10/2019 7:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,122°,40°,-104°
SUM,12/10/2019 7:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,125°,40°,-104°
SUM,12/10/2019 7:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,127°,40°,-104°
SUM,12/10/2019 8:06:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,12/10/2019 8:21:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,133°,40°,-104°
SUM,12/10/2019 8:36:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,136°,40°,-104°
SUM,12/10/2019 8:51:14 PM,,0.0,0.0,0.000,0.00,0.96,0.00,139°,40°,-104°
