Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,11/7/2019 7:27:20 AM,,0.0,43.9,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,11/7/2019 7:42:20 AM,,0.0,59.2,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,11/7/2019 7:57:20 AM,,0.0,77.1,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,11/7/2019 8:12:20 AM,,0.0,106.9,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,11/7/2019 8:27:20 AM,,0.0,122.0,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,11/7/2019 8:42:20 AM,,0.0,168.2,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,11/7/2019 8:57:20 AM,,0.0,157.3,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,11/7/2019 9:12:20 AM,,0.0,190.8,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,11/7/2019 9:27:20 AM,,0.0,207.0,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,11/7/2019 9:42:20 AM,,0.0,210.1,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,11/7/2019 9:57:20 AM,,0.0,204.7,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,11/7/2019 10:12:20 AM,,0.0,215.7,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,11/7/2019 10:27:20 AM,,0.0,252.3,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,11/7/2019 10:42:20 AM,,0.0,285.9,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/7/2019 10:57:20 AM,,0.0,378.0,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/7/2019 11:12:20 AM,,0.0,294.9,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/7/2019 11:27:20 AM,,0.0,397.9,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/7/2019 11:42:20 AM,,0.0,359.2,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/7/2019 11:57:20 AM,,0.0,636.2,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/7/2019 12:12:20 PM,,0.0,694.5,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/7/2019 12:27:20 PM,,0.0,523.5,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/7/2019 12:42:20 PM,,0.0,695.6,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/7/2019 12:57:20 PM,,0.0,662.4,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,11/7/2019 1:12:20 PM,,0.0,646.6,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,11/7/2019 1:27:20 PM,,0.0,603.3,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,11/7/2019 1:42:20 PM,,0.0,518.9,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,11/7/2019 1:57:20 PM,,0.0,431.4,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,11/7/2019 2:12:20 PM,,0.0,377.5,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,11/7/2019 2:27:20 PM,,0.0,332.4,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,11/7/2019 2:42:20 PM,,0.0,298.4,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,11/7/2019 2:57:20 PM,,0.0,236.9,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,11/7/2019 3:12:20 PM,,0.0,177.2,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,11/7/2019 3:27:20 PM,,0.0,148.7,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,11/7/2019 3:42:20 PM,,0.0,109.8,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,11/7/2019 3:57:20 PM,,0.0,68.8,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,11/7/2019 4:12:20 PM,,0.0,47.5,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,11/7/2019 4:27:20 PM,,0.0,20.7,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,11/7/2019 4:42:20 PM,,0.0,6.4,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,11/7/2019 4:57:20 PM,,0.0,0.7,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,11/7/2019 5:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,94°,40°,-105°
SUM,11/7/2019 5:27:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,11/7/2019 5:42:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,11/7/2019 5:57:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,11/7/2019 6:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,11/7/2019 6:27:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,108°,40°,-105°
SUM,11/7/2019 6:42:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,111°,40°,-105°
SUM,11/7/2019 6:57:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,11/7/2019 7:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,11/7/2019 7:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,11/7/2019 7:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,11/7/2019 7:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,11/7/2019 8:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,128°,40°,-105°
SUM,11/7/2019 8:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,11/7/2019 8:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,11/7/2019 8:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,11/7/2019 9:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,139°,40°,-105°
SUM,11/7/2019 9:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,11/7/2019 9:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,144°,40°,-105°
SUM,11/7/2019 9:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,11/7/2019 10:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,11/7/2019 10:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,11/7/2019 10:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,11/7/2019 10:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,11/7/2019 11:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,11/7/2019 11:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/7/2019 11:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/7/2019 11:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/8/2019 12:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/8/2019 12:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,11/8/2019 12:42:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,11/8/2019 12:57:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,11/8/2019 1:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,11/8/2019 1:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,11/8/2019 1:42:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,11/8/2019 1:57:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,11/8/2019 2:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,11/8/2019 2:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,11/8/2019 2:42:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,11/8/2019 2:57:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,11/8/2019 3:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,11/8/2019 3:27:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,11/8/2019 3:42:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,11/8/2019 3:57:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,11/8/2019 4:12:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,11/8/2019 4:27:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,11/8/2019 4:42:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,11/8/2019 4:57:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,11/8/2019 5:12:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,11/8/2019 5:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,11/8/2019 5:42:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,11/8/2019 5:57:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,11/8/2019 6:12:20 AM,,0.0,0.3,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,11/8/2019 6:27:20 AM,,0.0,3.7,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,11/8/2019 6:42:20 AM,,0.0,20.1,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,11/8/2019 6:57:20 AM,,0.0,51.8,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,11/8/2019 7:12:20 AM,,0.0,84.9,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,11/8/2019 7:27:20 AM,,0.0,135.1,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,11/8/2019 7:42:20 AM,,0.0,159.1,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,11/8/2019 7:57:20 AM,,0.0,210.1,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,11/8/2019 8:12:20 AM,,0.0,298.6,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,11/8/2019 8:27:20 AM,,0.0,369.3,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,11/8/2019 8:42:20 AM,,0.0,417.9,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,11/8/2019 8:57:20 AM,,0.0,450.0,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,11/8/2019 9:12:20 AM,,0.0,435.1,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,11/8/2019 9:27:20 AM,,0.0,487.7,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,11/8/2019 9:42:20 AM,,0.0,541.0,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,11/8/2019 9:57:20 AM,,0.0,594.3,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,11/8/2019 10:12:20 AM,,0.0,655.2,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,11/8/2019 10:27:20 AM,,0.0,724.6,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,11/8/2019 10:42:20 AM,,0.0,718.9,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/8/2019 10:57:20 AM,,0.0,674.0,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/8/2019 11:12:20 AM,,0.0,607.9,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/8/2019 11:27:20 AM,,0.0,554.7,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/8/2019 11:42:20 AM,,0.0,578.2,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/8/2019 11:57:20 AM,,0.0,588.6,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,11/8/2019 12:12:20 PM,,0.0,616.7,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/8/2019 12:27:20 PM,,0.0,666.4,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/8/2019 12:42:20 PM,,0.0,681.4,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/8/2019 12:57:20 PM,,0.0,647.4,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,11/8/2019 1:12:20 PM,,0.0,647.2,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,11/8/2019 1:27:20 PM,,0.0,599.6,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,11/8/2019 1:42:20 PM,,0.0,515.7,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,11/8/2019 1:57:20 PM,,0.0,427.1,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,11/8/2019 2:12:20 PM,,0.0,369.8,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,11/8/2019 2:27:20 PM,,0.0,324.2,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,11/8/2019 2:42:20 PM,,0.0,291.1,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,11/8/2019 2:57:20 PM,,0.0,217.8,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,11/8/2019 3:12:20 PM,,0.0,174.3,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,11/8/2019 3:27:20 PM,,0.0,146.3,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,11/8/2019 3:42:20 PM,,0.0,106.8,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,11/8/2019 3:57:20 PM,,0.0,66.3,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,11/8/2019 4:12:20 PM,,0.0,46.2,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,11/8/2019 4:27:20 PM,,0.0,19.6,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,11/8/2019 4:42:20 PM,,0.0,6.2,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,11/8/2019 4:57:20 PM,,0.0,0.7,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,11/8/2019 5:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,11/8/2019 5:27:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,11/8/2019 5:42:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,11/8/2019 5:57:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,11/8/2019 6:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,11/8/2019 6:27:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,11/8/2019 6:42:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,111°,40°,-105°
SUM,11/8/2019 6:57:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,11/8/2019 7:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,11/8/2019 7:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,11/8/2019 7:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,11/8/2019 7:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,11/8/2019 8:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,11/8/2019 8:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,11/8/2019 8:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,11/8/2019 8:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,11/8/2019 9:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,11/8/2019 9:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,11/8/2019 9:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,11/8/2019 9:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,11/8/2019 10:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,11/8/2019 10:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,11/8/2019 10:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,11/8/2019 10:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,11/8/2019 11:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,11/8/2019 11:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/8/2019 11:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/8/2019 11:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/9/2019 12:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,11/9/2019 12:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,11/9/2019 12:42:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,11/9/2019 12:57:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,11/9/2019 1:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,11/9/2019 1:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,11/9/2019 1:42:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,11/9/2019 1:57:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,11/9/2019 2:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,11/9/2019 2:27:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,11/9/2019 2:42:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,11/9/2019 2:57:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,11/9/2019 3:12:20 AM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,11/9/2019 3:27:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,11/9/2019 3:42:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,11/9/2019 3:57:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,11/9/2019 4:12:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,11/9/2019 4:27:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,11/9/2019 4:42:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,11/9/2019 4:57:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,11/9/2019 5:12:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,11/9/2019 5:27:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,11/9/2019 5:42:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,11/9/2019 5:57:20 AM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,11/9/2019 6:12:20 AM,,0.0,0.3,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,11/9/2019 6:27:20 AM,,0.0,3.5,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,11/9/2019 6:42:20 AM,,0.0,19.9,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,11/9/2019 6:57:20 AM,,0.0,52.2,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,11/9/2019 7:12:20 AM,,0.0,88.1,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,11/9/2019 7:27:20 AM,,0.0,140.6,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,11/9/2019 7:42:20 AM,,0.0,173.3,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,11/9/2019 7:57:20 AM,,0.0,204.3,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,11/9/2019 8:12:20 AM,,0.0,266.8,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,11/9/2019 8:27:20 AM,,0.0,332.3,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,11/9/2019 8:42:20 AM,,0.0,325.2,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,11/9/2019 8:57:20 AM,,0.0,392.7,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,11/9/2019 9:12:20 AM,,0.0,348.9,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,11/9/2019 9:27:20 AM,,0.0,379.3,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,11/9/2019 9:42:20 AM,,0.0,417.4,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,11/9/2019 9:57:20 AM,,0.0,453.8,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,11/9/2019 10:12:20 AM,,0.0,594.7,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,11/9/2019 10:27:20 AM,,0.0,727.1,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,11/9/2019 10:42:20 AM,,0.0,711.8,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/9/2019 10:57:20 AM,,0.0,658.4,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/9/2019 11:12:20 AM,,0.0,592.0,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/9/2019 11:27:20 AM,,0.0,552.4,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/9/2019 11:42:20 AM,,0.0,586.8,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/9/2019 11:57:20 AM,,0.0,601.6,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/9/2019 12:12:20 PM,,0.0,620.5,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/9/2019 12:27:20 PM,,0.0,663.5,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,11/9/2019 12:42:20 PM,,0.0,666.8,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,11/9/2019 12:57:20 PM,,0.0,636.2,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,11/9/2019 1:12:20 PM,,0.0,630.6,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,11/9/2019 1:27:20 PM,,0.0,591.0,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,11/9/2019 1:42:20 PM,,0.0,505.8,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,11/9/2019 1:57:20 PM,,0.0,421.4,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,11/9/2019 2:12:20 PM,,0.0,365.2,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,11/9/2019 2:27:20 PM,,0.0,315.2,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,11/9/2019 2:42:20 PM,,0.0,282.7,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,11/9/2019 2:57:20 PM,,0.0,199.7,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,11/9/2019 3:12:20 PM,,0.0,180.8,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,11/9/2019 3:27:20 PM,,0.0,144.9,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,11/9/2019 3:42:20 PM,,0.0,104.8,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,11/9/2019 3:57:20 PM,,0.0,64.5,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,11/9/2019 4:12:20 PM,,0.0,42.6,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,11/9/2019 4:27:20 PM,,0.0,18.0,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,11/9/2019 4:42:20 PM,,0.0,5.5,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,11/9/2019 4:57:20 PM,,0.0,0.6,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,11/9/2019 5:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,11/9/2019 5:27:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,11/9/2019 5:42:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,11/9/2019 5:57:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,11/9/2019 6:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,11/9/2019 6:27:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,11/9/2019 6:42:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,11/9/2019 6:57:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,11/9/2019 7:12:20 PM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,11/9/2019 7:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,11/9/2019 7:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,11/9/2019 7:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,11/9/2019 8:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,11/9/2019 8:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,11/9/2019 8:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,11/9/2019 8:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,11/9/2019 9:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,11/9/2019 9:27:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,11/9/2019 9:42:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,11/9/2019 9:57:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,11/9/2019 10:12:20 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
