Serial Number:,PSY1I70E
APP Serial #:,03000717
Head Serial #:,2907
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
07/08/2019,09:19:44,,,,,,,,,,3.65,45.00 ,present ,15.27 ,198.00 ,skipped: low power,
07/08/2019,09:19:45,,,,,,,,,,3.65,45.00 ,present ,15.22 ,197.10 ,skipped: low power,
07/08/2019,09:19:45,,,,,,,,,,3.65,44.80 ,present ,15.22 ,197.10 ,skipped: low power,
07/08/2019,09:19:46,,,,,,,,,,3.65,44.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:19:47,,,,,,,,,,3.65,44.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:19:49,,,,,,,,,,3.65,45.30 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:19:49,,,,,,,,,,3.65,45.30 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:19:51,,,,,,,,,,3.65,45.30 ,present ,15.25 ,196.50 ,skipped: low power,
07/08/2019,09:19:52,,,,,,,,,,3.65,45.30 ,present ,15.25 ,196.20 ,skipped: low power,
07/08/2019,09:19:52,,,,,,,,,,3.65,45.30 ,present ,15.25 ,196.20 ,skipped: low power,
07/08/2019,09:19:53,,,,,,,,,,3.65,45.50 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:19:54,,,,,,,,,,3.65,45.50 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:19:54,,,,,,,,,,3.65,45.50 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:19:55,,,,,,,,,,3.65,45.50 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:19:56,,,,,,,,,,3.65,45.50 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:19:56,,,,,,,,,,3.65,45.50 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:19:57,,,,,,,,,,3.65,45.50 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:19:58,,,,,,,,,,3.66,45.60 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:19:58,,,,,,,,,,3.66,45.60 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:19:58,,,,,,,,,,3.66,45.60 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:19:59,,,,,,,,,,3.66,45.80 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:19:59,,,,,,,,,,3.66,45.80 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:00,,,,,,,,,,3.66,45.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:01,,,,,,,,,,3.66,45.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:02,,,,,,,,,,3.66,45.60 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:02,,,,,,,,,,3.66,45.60 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:20:03,,,,,,,,,,3.66,45.80 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:20:04,,,,,,,,,,3.66,45.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:04,,,,,,,,,,3.66,45.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:05,,,,,,,,,,3.66,45.80 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:06,,,,,,,,,,3.66,45.80 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:06,,,,,,,,,,3.66,45.80 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:07,,,,,,,,,,3.66,45.80 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:07,,,,,,,,,,3.66,45.90 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:07,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:08,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:09,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:09,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:10,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:11,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:11,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:12,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:12,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:13,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:13,,,,,,,,,,3.66,45.90 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:20:14,,,,,,,,,,3.66,46.00 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:15,,,,,,,,,,3.66,46.00 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:15,,,,,,,,,,3.66,46.20 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:16,,,,,,,,,,3.66,46.20 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:16,,,,,,,,,,3.66,46.20 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:16,,,,,,,,,,3.66,46.10 ,present ,15.26 ,201.60 ,skipped: low power,
07/08/2019,09:20:17,,,,,,,,,,3.66,46.10 ,present ,15.26 ,201.60 ,skipped: low power,
07/08/2019,09:20:18,,,,,,,,,,3.66,46.10 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:18,,,,,,,,,,3.66,46.10 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:19,,,,,,,,,,3.66,46.10 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:20,,,,,,,,,,3.66,46.10 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:20,,,,,,,,,,3.66,46.10 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:21,,,,,,,,,,3.66,46.10 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:22,,,,,,,,,,3.66,46.10 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:22,,,,,,,,,,3.66,46.10 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:23,,,,,,,,,,3.66,46.40 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:20:24,,,,,,,,,,3.66,46.40 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:20:26,,,,,,,,,,3.66,46.40 ,present ,15.26 ,197.40 ,skipped: low power,
07/08/2019,09:20:26,,,,,,,,,,3.66,46.40 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:20:26,,,,,,,,,,3.66,46.40 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:26,,,,,,,,,,3.66,46.50 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:27,,,,,,,,,,3.66,46.50 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:20:28,,,,,,,,,,3.66,46.50 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:20:28,,,,,,,,,,3.66,46.50 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:20:29,,,,,,,,,,3.66,46.40 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:20:30,,,,,,,,,,3.66,46.40 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:20:30,,,,,,,,,,3.66,46.40 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:20:31,,,,,,,,,,3.66,46.30 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:32,,,,,,,,,,3.66,46.30 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:32,,,,,,,,,,3.66,46.30 ,present ,15.23 ,202.20 ,skipped: low power,
07/08/2019,09:20:33,,,,,,,,,,3.66,46.40 ,present ,15.23 ,202.20 ,skipped: low power,
07/08/2019,09:20:34,,,,,,,,,,3.66,46.40 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:20:34,,,,,,,,,,3.66,46.40 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:20:35,,,,,,,,,,3.66,46.40 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:20:36,,,,,,,,,,3.66,46.50 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:20:36,,,,,,,,,,3.66,46.50 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:20:37,,,,,,,,,,3.66,46.50 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:20:37,,,,,,,,,,3.66,46.60 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:38,,,,,,,,,,3.66,46.60 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:39,,,,,,,,,,3.66,46.60 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:41,,,,,,,,,,3.66,46.50 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:20:41,,,,,,,,,,3.66,46.60 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:20:42,,,,,,,,,,3.66,46.60 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:20:43,,,,,,,,,,3.66,46.60 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:43,,,,,,,,,,3.67,46.70 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:44,,,,,,,,,,3.67,46.70 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:45,,,,,,,,,,3.67,46.70 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:20:45,,,,,,,,,,3.67,46.50 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:20:46,,,,,,,,,,3.67,46.50 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:20:47,,,,,,,,,,3.67,46.50 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:47,,,,,,,,,,3.67,46.50 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:48,,,,,,,,,,3.67,46.70 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:48,,,,,,,,,,3.67,46.70 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:48,,,,,,,,,,3.67,46.70 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:20:49,,,,,,,,,,3.67,46.60 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:20:50,,,,,,,,,,3.67,46.60 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:20:50,,,,,,,,,,3.67,46.60 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:20:51,,,,,,,,,,3.67,46.70 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:20:52,,,,,,,,,,3.67,46.70 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:20:52,,,,,,,,,,3.67,46.70 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:20:54,,,,,,,,,,3.67,46.70 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:20:55,,,,,,,,,,3.67,46.60 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:20:56,,,,,,,,,,3.67,46.60 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:20:56,,,,,,,,,,3.67,46.60 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:20:57,,,,,,,,,,3.67,46.60 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:20:58,,,,,,,,,,3.67,46.80 ,present ,15.22 ,197.10 ,skipped: low power,
07/08/2019,09:20:59,,,,,,,,,,3.67,46.80 ,present ,15.22 ,197.10 ,skipped: low power,
07/08/2019,09:20:59,,,,,,,,,,3.67,46.70 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:00,,,,,,,,,,3.67,46.70 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:01,,,,,,,,,,3.67,46.70 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:02,,,,,,,,,,3.67,46.80 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:02,,,,,,,,,,3.67,46.80 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:03,,,,,,,,,,3.67,46.80 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:03,,,,,,,,,,3.67,46.80 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:04,,,,,,,,,,3.67,46.80 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:05,,,,,,,,,,3.67,46.80 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:06,,,,,,,,,,3.67,47.00 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:06,,,,,,,,,,3.67,47.00 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:21:08,,,,,,,,,,3.67,47.00 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:10,,,,,,,,,,3.67,47.10 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:11,,,,,,,,,,3.67,47.10 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:12,,,,,,,,,,3.67,46.80 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:21:13,,,,,,,,,,3.67,46.80 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:21:13,,,,,,,,,,3.67,46.90 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:21:14,,,,,,,,,,3.67,46.90 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:15,,,,,,,,,,3.67,46.90 ,present ,15.25 ,200.10 ,skipped: low power,
07/08/2019,09:21:15,,,,,,,,,,3.67,46.90 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:15,,,,,,,,,,3.67,47.00 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:16,,,,,,,,,,3.67,47.00 ,present ,15.22 ,201.60 ,skipped: low power,
07/08/2019,09:21:16,,,,,,,,,,3.67,47.00 ,present ,15.22 ,201.60 ,skipped: low power,
07/08/2019,09:21:17,,,,,,,,,,3.67,46.90 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:18,,,,,,,,,,3.67,46.90 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:18,,,,,,,,,,3.67,46.90 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:19,,,,,,,,,,3.67,47.00 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:20,,,,,,,,,,3.67,47.00 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:20,,,,,,,,,,3.67,47.00 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:21:22,,,,,,,,,,3.67,46.90 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:23,,,,,,,,,,3.67,46.90 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:24,,,,,,,,,,3.67,47.30 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:25,,,,,,,,,,3.67,47.30 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:25,,,,,,,,,,3.67,47.00 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:26,,,,,,,,,,3.67,47.00 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:26,,,,,,,,,,3.67,47.00 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:27,,,,,,,,,,3.67,47.00 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:28,,,,,,,,,,3.67,47.30 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:29,,,,,,,,,,3.67,47.30 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:29,,,,,,,,,,3.67,47.10 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:21:30,,,,,,,,,,3.67,47.10 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:21:31,,,,,,,,,,3.67,47.10 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:21:31,,,,,,,,,,3.67,47.10 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:32,,,,,,,,,,3.67,47.10 ,present ,15.24 ,198.90 ,skipped: low power,
07/08/2019,09:21:33,,,,,,,,,,3.67,47.10 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:33,,,,,,,,,,3.67,47.40 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:34,,,,,,,,,,3.67,47.40 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:35,,,,,,,,,,3.67,47.40 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:35,,,,,,,,,,3.67,47.40 ,present ,15.22 ,201.00 ,skipped: low power,
07/08/2019,09:21:35,,,,,,,,,,3.67,47.30 ,present ,15.22 ,201.00 ,skipped: low power,
07/08/2019,09:21:36,,,,,,,,,,3.67,47.30 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:36,,,,,,,,,,3.67,47.30 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:37,,,,,,,,,,3.67,47.10 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:38,,,,,,,,,,3.67,47.10 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:38,,,,,,,,,,3.67,47.10 ,present ,15.23 ,197.40 ,skipped: low power,
07/08/2019,09:21:39,,,,,,,,,,3.67,47.30 ,present ,15.25 ,199.80 ,skipped: low power,
07/08/2019,09:21:40,,,,,,,,,,3.67,47.30 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:40,,,,,,,,,,3.67,47.30 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:41,,,,,,,,,,3.67,47.30 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:42,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:43,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:43,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:44,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:21:44,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:21:44,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:21:46,,,,,,,,,,3.67,47.40 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:47,,,,,,,,,,3.67,47.10 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:48,,,,,,,,,,3.67,47.10 ,present ,15.23 ,197.70 ,skipped: low power,
07/08/2019,09:21:48,,,,,,,,,,3.67,47.10 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:49,,,,,,,,,,3.67,46.90 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:21:50,,,,,,,,,,3.67,46.90 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:50,,,,,,,,,,3.67,46.90 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:21:51,,,,,,,,,,3.67,46.90 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:21:52,,,,,,,,,,3.67,47.10 ,present ,15.25 ,200.70 ,skipped: low power,
07/08/2019,09:21:52,,,,,,,,,,3.67,47.10 ,present ,15.26 ,201.60 ,skipped: low power,
07/08/2019,09:21:53,,,,,,,,,,3.67,47.10 ,present ,15.26 ,201.60 ,skipped: low power,
07/08/2019,09:21:53,,,,,,,,,,3.67,47.30 ,present ,15.23 ,202.50 ,skipped: low power,
07/08/2019,09:21:53,,,,,,,,,,3.67,47.30 ,present ,15.23 ,202.50 ,skipped: low power,
07/08/2019,09:21:54,,,,,,,,,,3.67,47.30 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:55,,,,,,,,,,3.68,47.40 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:57,,,,,,,,,,3.68,47.40 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:21:57,,,,,,,,,,3.68,47.40 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:22:00,,,,,,,,,,3.68,47.40 ,present ,15.24 ,199.20 ,skipped: low power,
07/08/2019,09:22:01,,,,,,,,,,3.68,47.50 ,present ,15.22 ,197.10 ,skipped: low power,
07/08/2019,09:22:01,,,,,,,,,,3.68,47.50 ,present ,15.22 ,197.10 ,skipped: low power,
07/08/2019,09:22:02,,,,,,,,,,3.68,47.50 ,present ,15.21 ,200.40 ,skipped: low power,
07/08/2019,09:22:03,,,,,,,,,,3.68,47.50 ,present ,15.21 ,200.40 ,skipped: low power,
07/08/2019,09:22:03,,,,,,,,,,3.68,47.50 ,present ,15.21 ,199.50 ,skipped: low power,
07/08/2019,09:22:03,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:04,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:05,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:05,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:06,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:06,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:07,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:08,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:08,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:09,,,,,,,,,,3.68,47.60 ,present ,15.24 ,199.50 ,skipped: low power,
07/08/2019,09:22:10,,,,,,,,,,3.68,47.70 ,present ,15.21 ,199.50 ,skipped: low power,
07/08/2019,09:22:10,,,,,,,,,,3.68,47.70 ,present ,15.21 ,199.50 ,skipped: low power,
07/08/2019,09:22:11,,,,,,,,,,3.68,47.70 ,present ,15.21 ,199.50 ,skipped: low power,
07/08/2019,09:22:12,,,,,,,,,,3.68,47.40 ,present ,15.21 ,200.10 ,skipped: low power,
07/08/2019,09:22:13,,,,,,,,,,3.68,47.40 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:22:13,,,,,,,,,,3.68,47.40 ,present ,15.24 ,198.60 ,skipped: low power,
07/08/2019,09:22:13,,,,,,,,,,3.68,47.50 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:22:14,,,,,,,,,,3.68,47.50 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:22:14,,,,,,,,,,3.68,47.50 ,present ,15.22 ,201.30 ,skipped: low power,
07/08/2019,09:22:15,,,,,,,,,,3.68,47.60 ,present ,15.22 ,201.30 ,skipped: low power,
07/08/2019,09:22:16,,,,,,,,,,3.68,47.60 ,present ,15.22 ,200.70 ,skipped: low power,
07/08/2019,09:22:16,,,,,,,,,,3.68,47.60 ,present ,15.22 ,200.70 ,skipped: low power,
07/08/2019,09:22:17,,,,,,,,,,3.68,47.60 ,present ,15.22 ,201.30 ,skipped: low power,
07/08/2019,09:22:18,,,,,,,,,,3.68,47.60 ,present ,15.22 ,201.30 ,skipped: low power,
07/08/2019,09:22:18,,,,,,,,,,3.68,47.60 ,present ,15.23 ,202.20 ,skipped: low power,
07/08/2019,09:22:19,,,,,,,,,,3.68,47.60 ,present ,15.23 ,202.20 ,skipped: low power,
07/08/2019,09:22:20,,,,,,,,,,3.68,47.50 ,present ,15.23 ,202.50 ,skipped: low power,
07/08/2019,09:22:20,,,,,,,,,,3.68,47.50 ,present ,15.23 ,202.50 ,skipped: low power,
07/08/2019,09:22:21,,,,,,,,,,3.68,47.50 ,present ,15.23 ,202.80 ,skipped: low power,
07/08/2019,09:22:22,,,,,,,,,,3.68,47.60 ,present ,15.23 ,202.80 ,skipped: low power,
07/08/2019,09:22:22,,,,,,,,,,3.68,47.60 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:22:22,,,,,,,,,,3.68,47.60 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:22:24,,,,,,,,,,3.68,47.50 ,present ,15.22 ,200.70 ,skipped: low power,
07/08/2019,09:22:24,,,,,,,,,,3.68,47.50 ,present ,15.21 ,199.80 ,skipped: low power,
07/08/2019,09:22:25,,,,,,,,,,3.68,47.70 ,present ,15.21 ,200.40 ,skipped: low power,
07/08/2019,09:22:26,,,,,,,,,,3.68,47.70 ,present ,15.21 ,200.40 ,skipped: low power,
07/08/2019,09:22:27,,,,,,,,,,3.68,47.70 ,present ,15.21 ,200.10 ,skipped: low power,
07/08/2019,09:22:28,,,,,,,,,,3.68,47.70 ,present ,15.21 ,200.10 ,skipped: low power,
07/08/2019,09:22:28,,,,,,,,,,3.68,47.70 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:22:29,,,,,,,,,,3.68,47.70 ,present ,15.23 ,198.30 ,skipped: low power,
07/08/2019,09:22:30,,,,,,,,,,3.68,47.70 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:22:30,,,,,,,,,,3.68,47.70 ,present ,15.23 ,201.90 ,skipped: low power,
07/08/2019,09:22:31,,,,,,,,,,3.68,47.70 ,present ,15.23 ,202.20 ,skipped: low power,
07/08/2019,09:22:31,,,,,,,,,,3.68,47.80 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:22:32,,,,,,,,,,3.68,47.80 ,present ,15.23 ,198.00 ,skipped: low power,
07/08/2019,09:22:33,,,,,,,,,,3.68,47.80 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:22:33,,,,,,,,,,3.68,47.80 ,present ,15.25 ,200.40 ,skipped: low power,
07/08/2019,09:22:34,,,,,,,,,,3.68,47.80 ,present ,15.21 ,200.40 ,skipped: low power,
